date,holiday,title
2022年1月26日,False,
2022年1月27日,False,
2022年1月28日,False,
2022年1月29日,False,
2022年1月30日,False,
2022年1月31日,False,
2022年2月1日,False,
2022年2月2日,False,
2022年2月3日,False,
2022年2月4日,False,
2022年2月5日,False,
2022年2月6日,False,
2022年2月7日,False,
2022年2月8日,False,
2022年2月9日,False,
2022年2月10日,False,
2022年2月11日,True,建国記念の日
2022年2月12日,False,
2022年2月13日,False,
2022年2月14日,False,
2022年2月15日,False,
2022年2月16日,False,
2022年2月17日,False,
2022年2月18日,False,
2022年2月19日,False,
2022年2月20日,False,
2022年2月21日,False,
2022年2月22日,False,
2022年2月23日,False,
2022年2月24日,False,
2022年2月25日,False,
2022年2月26日,False,
2022年2月27日,False,
2022年2月28日,False,
2022年3月1日,False,
2022年3月2日,False,
2022年3月3日,False,
2022年3月4日,False,
2022年3月5日,False,
2022年3月6日,False,
2022年3月7日,False,
2022年3月8日,False,
2022年3月9日,False,
2022年3月10日,False,
2022年3月11日,False,
2022年3月12日,False,
2022年3月13日,False,
2022年3月14日,False,
2022年3月15日,False,
2022年3月16日,False,
2022年3月17日,False,
2022年3月18日,False,
2022年3月19日,False,
2022年3月20日,False,
2022年3月21日,True,春分の日
2022年3月22日,False,
2022年3月23日,False,
2022年3月24日,False,
2022年3月25日,False,
2022年3月26日,False,
2022年3月27日,False,
2022年3月28日,False,
2022年3月29日,False,
2022年3月30日,False,
2022年3月31日,False,
2022年4月1日,False,
2022年4月2日,False,
2022年4月3日,False,
2022年4月4日,False,
2022年4月5日,False,
2022年4月6日,False,
2022年4月7日,False,
2022年4月8日,False,
2022年4月9日,False,
2022年4月10日,False,
2022年4月11日,False,
2022年4月12日,False,
2022年4月13日,False,
2022年4月14日,False,
2022年4月15日,False,
2022年4月16日,False,
2022年4月17日,False,
2022年4月18日,False,
2022年4月19日,False,
2022年4月20日,False,
2022年4月21日,False,
2022年4月22日,False,
2022年4月23日,False,
2022年4月24日,False,
2022年4月25日,False,
2022年4月26日,False,
2022年4月27日,False,
2022年4月28日,False,
2022年4月29日,True,昭和の日
2022年4月30日,False,
2022年5月1日,False,
2022年5月2日,False,
2022年5月3日,True,憲法記念日
2022年5月4日,True,みどりの日
2022年5月5日,True,こどもの日
2022年5月6日,False,
2022年5月7日,False,
2022年5月8日,False,
2022年5月9日,False,
2022年5月10日,False,
2022年5月11日,False,
2022年5月12日,False,
2022年5月13日,False,
2022年5月14日,False,
2022年5月15日,False,
2022年5月16日,False,
2022年5月17日,False,
2022年5月18日,False,
2022年5月19日,False,
2022年5月20日,False,
2022年5月21日,False,
2022年5月22日,False,
2022年5月23日,False,
2022年5月24日,False,
2022年5月25日,False,
2022年5月26日,False,
2022年5月27日,False,
2022年5月28日,False,
2022年5月29日,False,
2022年5月30日,False,
2022年5月31日,False,
2022年6月1日,False,
2022年6月2日,False,
2022年6月3日,False,
2022年6月4日,False,
2022年6月5日,False,
2022年6月6日,False,
2022年6月7日,False,
2022年6月8日,False,
2022年6月9日,False,
2022年6月10日,False,
2022年6月11日,False,
2022年6月12日,False,
2022年6月13日,False,
2022年6月14日,False,
2022年6月15日,False,
2022年6月16日,False,
2022年6月17日,False,
2022年6月18日,False,
2022年6月19日,False,
2022年6月20日,False,
2022年6月21日,False,
2022年6月22日,False,
2022年6月23日,False,
2022年6月24日,False,
2022年6月25日,False,
2022年6月26日,False,
2022年6月27日,False,
2022年6月28日,False,
2022年6月29日,False,
2022年6月30日,False,
2022年7月1日,False,
2022年7月2日,False,
2022年7月3日,False,
2022年7月4日,False,
2022年7月5日,False,
2022年7月6日,False,
2022年7月7日,False,
2022年7月8日,False,
2022年7月9日,False,
2022年7月10日,False,
2022年7月11日,False,
2022年7月12日,False,
2022年7月13日,False,
2022年7月14日,False,
2022年7月15日,False,
2022年7月16日,False,
2022年7月17日,False,
2022年7月18日,True,海の日
2022年7月19日,False,
2022年7月20日,False,
2022年7月21日,False,
2022年7月22日,False,
2022年7月23日,False,
2022年7月24日,False,
2022年7月25日,False,
2022年7月26日,False,
2022年7月27日,False,
2022年7月28日,False,
2022年7月29日,False,
2022年7月30日,False,
2022年7月31日,False,
2022年8月1日,False,
2022年8月2日,False,
2022年8月3日,False,
2022年8月4日,False,
2022年8月5日,False,
2022年8月6日,False,
2022年8月7日,False,
2022年8月8日,False,
2022年8月9日,False,
2022年8月10日,False,
2022年8月11日,True,山の日
2022年8月12日,False,
2022年8月13日,False,
2022年8月14日,False,
2022年8月15日,False,
2022年8月16日,False,
2022年8月17日,False,
2022年8月18日,False,
2022年8月19日,False,
2022年8月20日,False,
2022年8月21日,False,
2022年8月22日,False,
2022年8月23日,False,
2022年8月24日,False,
2022年8月25日,False,
2022年8月26日,False,
2022年8月27日,False,
2022年8月28日,False,
2022年8月29日,False,
2022年8月30日,False,
2022年8月31日,False,
2022年9月1日,False,
2022年9月2日,False,
2022年9月3日,False,
2022年9月4日,False,
2022年9月5日,False,
2022年9月6日,False,
2022年9月7日,False,
2022年9月8日,False,
2022年9月9日,False,
2022年9月10日,False,
2022年9月11日,False,
2022年9月12日,False,
2022年9月13日,False,
2022年9月14日,False,
2022年9月15日,False,
2022年9月16日,False,
2022年9月17日,False,
2022年9月18日,False,
2022年9月19日,True,敬老の日
2022年9月20日,False,
2022年9月21日,False,
2022年9月22日,False,
2022年9月23日,True,秋分の日
2022年9月24日,False,
2022年9月25日,False,
2022年9月26日,False,
2022年9月27日,False,
2022年9月28日,False,
2022年9月29日,False,
2022年9月30日,False,
2022年10月1日,False,
2022年10月2日,False,
2022年10月3日,False,
2022年10月4日,False,
2022年10月5日,False,
2022年10月6日,False,
2022年10月7日,False,
2022年10月8日,False,
2022年10月9日,False,
2022年10月10日,True,体育の日
2022年10月11日,False,
2022年10月12日,False,
2022年10月13日,False,
2022年10月14日,False,
2022年10月15日,False,
2022年10月16日,False,
2022年10月17日,False,
2022年10月18日,False,
2022年10月19日,False,
2022年10月20日,False,
2022年10月21日,False,
2022年10月22日,False,
2022年10月23日,False,
2022年10月24日,False,
2022年10月25日,False,
2022年10月26日,False,
2022年10月27日,False,
2022年10月28日,False,
2022年10月29日,False,
2022年10月30日,False,
2022年10月31日,False,
2022年11月1日,False,
2022年11月2日,False,
2022年11月3日,True,文化の日
2022年11月4日,False,
2022年11月5日,False,
2022年11月6日,False,
2022年11月7日,False,
2022年11月8日,False,
2022年11月9日,False,
2022年11月10日,False,
2022年11月11日,False,
2022年11月12日,False,
2022年11月13日,False,
2022年11月14日,False,
2022年11月15日,False,
2022年11月16日,False,
2022年11月17日,False,
2022年11月18日,False,
2022年11月19日,False,
2022年11月20日,False,
2022年11月21日,False,
2022年11月22日,False,
2022年11月23日,True,勤労感謝の日
2022年11月24日,False,
2022年11月25日,False,
2022年11月26日,False,
2022年11月27日,False,
2022年11月28日,False,
2022年11月29日,False,
2022年11月30日,False,
2022年12月1日,False,
2022年12月2日,False,
2022年12月3日,False,
2022年12月4日,False,
2022年12月5日,False,
2022年12月6日,False,
2022年12月7日,False,
2022年12月8日,False,
2022年12月9日,False,
2022年12月10日,False,
2022年12月11日,False,
2022年12月12日,False,
2022年12月13日,False,
2022年12月14日,False,
2022年12月15日,False,
2022年12月16日,False,
2022年12月17日,False,
2022年12月18日,False,
2022年12月19日,False,
2022年12月20日,False,
2022年12月21日,False,
2022年12月22日,False,
2022年12月23日,True,天皇誕生日
2022年12月24日,False,
2022年12月25日,False,
2022年12月26日,False,
2022年12月27日,False,
2022年12月28日,False,
2022年12月29日,False,
2022年12月30日,False,
2022年12月31日,False,
2023年1月1日,True,元日
2023年1月2日,False,
2023年1月3日,False,
2023年1月4日,False,
2023年1月5日,False,
2023年1月6日,False,
2023年1月7日,False,
2023年1月8日,False,
2023年1月9日,True,成人の日
2023年1月10日,False,
2023年1月11日,False,
2023年1月12日,False,
2023年1月13日,False,
2023年1月14日,False,
2023年1月15日,False,
2023年1月16日,False,
2023年1月17日,False,
2023年1月18日,False,
2023年1月19日,False,
2023年1月20日,False,
2023年1月21日,False,
2023年1月22日,False,
2023年1月23日,False,
2023年1月24日,False,
2023年1月25日,False,
2023年1月26日,False,
2023年1月27日,False,
2023年1月28日,False,
2023年1月29日,False,
2023年1月30日,False,
2023年1月31日,False,
2023年2月1日,False,
2023年2月2日,False,
2023年2月3日,False,
2023年2月4日,False,
2023年2月5日,False,
2023年2月6日,False,
2023年2月7日,False,
2023年2月8日,False,
2023年2月9日,False,
2023年2月10日,False,
2023年2月11日,True,建国記念の日
2023年2月12日,False,
2023年2月13日,False,
2023年2月14日,False,
2023年2月15日,False,
2023年2月16日,False,
2023年2月17日,False,
2023年2月18日,False,
2023年2月19日,False,
2023年2月20日,False,
2023年2月21日,False,
2023年2月22日,False,
2023年2月23日,False,
2023年2月24日,False,
2023年2月25日,False,
2023年2月26日,False,
2023年2月27日,False,
2023年2月28日,False,
2023年3月1日,False,
2023年3月2日,False,
2023年3月3日,False,
2023年3月4日,False,
2023年3月5日,False,
2023年3月6日,False,
2023年3月7日,False,
2023年3月8日,False,
2023年3月9日,False,
2023年3月10日,False,
2023年3月11日,False,
2023年3月12日,False,
2023年3月13日,False,
2023年3月14日,False,
2023年3月15日,False,
2023年3月16日,False,
2023年3月17日,False,
2023年3月18日,False,
2023年3月19日,False,
2023年3月20日,False,
2023年3月21日,True,春分の日
2023年3月22日,False,
2023年3月23日,False,
2023年3月24日,False,
2023年3月25日,False,
2023年3月26日,False,
2023年3月27日,False,
2023年3月28日,False,
2023年3月29日,False,
2023年3月30日,False,
2023年3月31日,False,
2023年4月1日,False,
2023年4月2日,False,
2023年4月3日,False,
2023年4月4日,False,
2023年4月5日,False,
2023年4月6日,False,
2023年4月7日,False,
2023年4月8日,False,
2023年4月9日,False,
2023年4月10日,False,
2023年4月11日,False,
2023年4月12日,False,
2023年4月13日,False,
2023年4月14日,False,
2023年4月15日,False,
2023年4月16日,False,
2023年4月17日,False,
2023年4月18日,False,
2023年4月19日,False,
2023年4月20日,False,
2023年4月21日,False,
2023年4月22日,False,
2023年4月23日,False,
2023年4月24日,False,
2023年4月25日,False,
2023年4月26日,False,
2023年4月27日,False,
2023年4月28日,False,
2023年4月29日,True,昭和の日
2023年4月30日,False,
2023年5月1日,False,
2023年5月2日,False,
2023年5月3日,True,憲法記念日
2023年5月4日,True,みどりの日
2023年5月5日,True,こどもの日
2023年5月6日,False,
2023年5月7日,False,
2023年5月8日,False,
2023年5月9日,False,
2023年5月10日,False,
2023年5月11日,False,
2023年5月12日,False,
2023年5月13日,False,
2023年5月14日,False,
2023年5月15日,False,
2023年5月16日,False,
2023年5月17日,False,
2023年5月18日,False,
2023年5月19日,False,
2023年5月20日,False,
2023年5月21日,False,
2023年5月22日,False,
2023年5月23日,False,
2023年5月24日,False,
2023年5月25日,False,
2023年5月26日,False,
2023年5月27日,False,
2023年5月28日,False,
2023年5月29日,False,
2023年5月30日,False,
2023年5月31日,False,
2023年6月1日,False,
2023年6月2日,False,
2023年6月3日,False,
2023年6月4日,False,
2023年6月5日,False,
2023年6月6日,False,
2023年6月7日,False,
2023年6月8日,False,
2023年6月9日,False,
2023年6月10日,False,
2023年6月11日,False,
2023年6月12日,False,
2023年6月13日,False,
2023年6月14日,False,
2023年6月15日,False,
2023年6月16日,False,
2023年6月17日,False,
2023年6月18日,False,
2023年6月19日,False,
2023年6月20日,False,
2023年6月21日,False,
2023年6月22日,False,
2023年6月23日,False,
2023年6月24日,False,
2023年6月25日,False,
2023年6月26日,False,
2023年6月27日,False,
2023年6月28日,False,
2023年6月29日,False,
2023年6月30日,False,
2023年7月1日,False,
2023年7月2日,False,
2023年7月3日,False,
2023年7月4日,False,
2023年7月5日,False,
2023年7月6日,False,
2023年7月7日,False,
2023年7月8日,False,
2023年7月9日,False,
2023年7月10日,False,
2023年7月11日,False,
2023年7月12日,False,
2023年7月13日,False,
2023年7月14日,False,
2023年7月15日,False,
2023年7月16日,False,
2023年7月17日,True,海の日
2023年7月18日,False,
2023年7月19日,False,
2023年7月20日,False,
2023年7月21日,False,
2023年7月22日,False,
2023年7月23日,False,
2023年7月24日,False,
2023年7月25日,False,
2023年7月26日,False,
2023年7月27日,False,
2023年7月28日,False,
2023年7月29日,False,
2023年7月30日,False,
2023年7月31日,False,
2023年8月1日,False,
2023年8月2日,False,
2023年8月3日,False,
2023年8月4日,False,
2023年8月5日,False,
2023年8月6日,False,
2023年8月7日,False,
2023年8月8日,False,
2023年8月9日,False,
2023年8月10日,False,
2023年8月11日,True,山の日
2023年8月12日,False,
2023年8月13日,False,
2023年8月14日,False,
2023年8月15日,False,
2023年8月16日,False,
2023年8月17日,False,
2023年8月18日,False,
2023年8月19日,False,
2023年8月20日,False,
2023年8月21日,False,
2023年8月22日,False,
2023年8月23日,False,
2023年8月24日,False,
2023年8月25日,False,
2023年8月26日,False,
2023年8月27日,False,
2023年8月28日,False,
2023年8月29日,False,
2023年8月30日,False,
2023年8月31日,False,
2023年9月1日,False,
2023年9月2日,False,
2023年9月3日,False,
2023年9月4日,False,
2023年9月5日,False,
2023年9月6日,False,
2023年9月7日,False,
2023年9月8日,False,
2023年9月9日,False,
2023年9月10日,False,
2023年9月11日,False,
2023年9月12日,False,
2023年9月13日,False,
2023年9月14日,False,
2023年9月15日,False,
2023年9月16日,False,
2023年9月17日,False,
2023年9月18日,True,敬老の日
2023年9月19日,False,
2023年9月20日,False,
2023年9月21日,False,
2023年9月22日,False,
2023年9月23日,True,秋分の日
2023年9月24日,False,
2023年9月25日,False,
2023年9月26日,False,
2023年9月27日,False,
2023年9月28日,False,
2023年9月29日,False,
2023年9月30日,False,
2023年10月1日,False,
2023年10月2日,False,
2023年10月3日,False,
2023年10月4日,False,
2023年10月5日,False,
2023年10月6日,False,
2023年10月7日,False,
2023年10月8日,False,
2023年10月9日,True,体育の日
2023年10月10日,False,
2023年10月11日,False,
2023年10月12日,False,
2023年10月13日,False,
2023年10月14日,False,
2023年10月15日,False,
2023年10月16日,False,
2023年10月17日,False,
2023年10月18日,False,
2023年10月19日,False,
2023年10月20日,False,
2023年10月21日,False,
2023年10月22日,False,
2023年10月23日,False,
2023年10月24日,False,
2023年10月25日,False,
2023年10月26日,False,
2023年10月27日,False,
2023年10月28日,False,
2023年10月29日,False,
2023年10月30日,False,
2023年10月31日,False,
2023年11月1日,False,
2023年11月2日,False,
2023年11月3日,True,文化の日
2023年11月4日,False,
2023年11月5日,False,
2023年11月6日,False,
2023年11月7日,False,
2023年11月8日,False,
2023年11月9日,False,
2023年11月10日,False,
2023年11月11日,False,
2023年11月12日,False,
2023年11月13日,False,
2023年11月14日,False,
2023年11月15日,False,
2023年11月16日,False,
2023年11月17日,False,
2023年11月18日,False,
2023年11月19日,False,
2023年11月20日,False,
2023年11月21日,False,
2023年11月22日,False,
2023年11月23日,True,勤労感謝の日
2023年11月24日,False,
2023年11月25日,False,
2023年11月26日,False,
2023年11月27日,False,
2023年11月28日,False,
2023年11月29日,False,
2023年11月30日,False,
2023年12月1日,False,
2023年12月2日,False,
2023年12月3日,False,
2023年12月4日,False,
2023年12月5日,False,
2023年12月6日,False,
2023年12月7日,False,
2023年12月8日,False,
2023年12月9日,False,
2023年12月10日,False,
2023年12月11日,False,
2023年12月12日,False,
2023年12月13日,False,
2023年12月14日,False,
2023年12月15日,False,
2023年12月16日,False,
2023年12月17日,False,
2023年12月18日,False,
2023年12月19日,False,
2023年12月20日,False,
2023年12月21日,False,
2023年12月22日,False,
2023年12月23日,True,天皇誕生日
2023年12月24日,False,
2023年12月25日,False,
2023年12月26日,False,
2023年12月27日,False,
2023年12月28日,False,
2023年12月29日,False,
2023年12月30日,False,
2023年12月31日,False,
2024年1月1日,True,元日
2024年1月2日,False,
2024年1月3日,False,
2024年1月4日,False,
2024年1月5日,False,
2024年1月6日,False,
2024年1月7日,False,
2024年1月8日,True,成人の日
2024年1月9日,False,
2024年1月10日,False,
2024年1月11日,False,
2024年1月12日,False,
2024年1月13日,False,
2024年1月14日,False,
2024年1月15日,False,
2024年1月16日,False,
2024年1月17日,False,
2024年1月18日,False,
2024年1月19日,False,
2024年1月20日,False,
2024年1月21日,False,
2024年1月22日,False,
2024年1月23日,False,
2024年1月24日,False,
2024年1月25日,False,
2024年1月26日,False,
2024年1月27日,False,
2024年1月28日,False,
2024年1月29日,False,
2024年1月30日,False,
2024年1月31日,False,
2024年2月1日,False,
2024年2月2日,False,
2024年2月3日,False,
2024年2月4日,False,
2024年2月5日,False,
2024年2月6日,False,
2024年2月7日,False,
2024年2月8日,False,
2024年2月9日,False,
2024年2月10日,False,
2024年2月11日,True,建国記念の日
2024年2月12日,False,
2024年2月13日,False,
2024年2月14日,False,
2024年2月15日,False,
2024年2月16日,False,
2024年2月17日,False,
2024年2月18日,False,
2024年2月19日,False,
2024年2月20日,False,
2024年2月21日,False,
2024年2月22日,False,
2024年2月23日,False,
2024年2月24日,False,
2024年2月25日,False,
2024年2月26日,False,
2024年2月27日,False,
2024年2月28日,False,
2024年2月29日,False,
2024年3月1日,False,
2024年3月2日,False,
2024年3月3日,False,
2024年3月4日,False,
2024年3月5日,False,
2024年3月6日,False,
2024年3月7日,False,
2024年3月8日,False,
2024年3月9日,False,
2024年3月10日,False,
2024年3月11日,False,
2024年3月12日,False,
2024年3月13日,False,
2024年3月14日,False,
2024年3月15日,False,
2024年3月16日,False,
2024年3月17日,False,
2024年3月18日,False,
2024年3月19日,False,
2024年3月20日,True,春分の日
2024年3月21日,False,
2024年3月22日,False,
2024年3月23日,False,
2024年3月24日,False,
2024年3月25日,False,
2024年3月26日,False,
2024年3月27日,False,
2024年3月28日,False,
2024年3月29日,False,
2024年3月30日,False,
2024年3月31日,False,
2024年4月1日,False,
2024年4月2日,False,
2024年4月3日,False,
2024年4月4日,False,
2024年4月5日,False,
2024年4月6日,False,
2024年4月7日,False,
2024年4月8日,False,
2024年4月9日,False,
2024年4月10日,False,
2024年4月11日,False,
2024年4月12日,False,
2024年4月13日,False,
2024年4月14日,False,
2024年4月15日,False,
2024年4月16日,False,
2024年4月17日,False,
2024年4月18日,False,
2024年4月19日,False,
2024年4月20日,False,
2024年4月21日,False,
2024年4月22日,False,
2024年4月23日,False,
2024年4月24日,False,
2024年4月25日,False,
2024年4月26日,False,
2024年4月27日,False,
2024年4月28日,False,
2024年4月29日,True,昭和の日
2024年4月30日,False,
2024年5月1日,False,
2024年5月2日,False,
2024年5月3日,True,憲法記念日
2024年5月4日,True,みどりの日
2024年5月5日,True,こどもの日
2024年5月6日,False,
2024年5月7日,False,
2024年5月8日,False,
2024年5月9日,False,
2024年5月10日,False,
2024年5月11日,False,
2024年5月12日,False,
2024年5月13日,False,
2024年5月14日,False,
2024年5月15日,False,
2024年5月16日,False,
2024年5月17日,False,
2024年5月18日,False,
2024年5月19日,False,
2024年5月20日,False,
2024年5月21日,False,
2024年5月22日,False,
2024年5月23日,False,
2024年5月24日,False,
2024年5月25日,False,
2024年5月26日,False,
2024年5月27日,False,
2024年5月28日,False,
2024年5月29日,False,
2024年5月30日,False,
2024年5月31日,False,
2024年6月1日,False,
2024年6月2日,False,
2024年6月3日,False,
2024年6月4日,False,
2024年6月5日,False,
2024年6月6日,False,
2024年6月7日,False,
2024年6月8日,False,
2024年6月9日,False,
2024年6月10日,False,
2024年6月11日,False,
2024年6月12日,False,
2024年6月13日,False,
2024年6月14日,False,
2024年6月15日,False,
2024年6月16日,False,
2024年6月17日,False,
2024年6月18日,False,
2024年6月19日,False,
2024年6月20日,False,
2024年6月21日,False,
2024年6月22日,False,
2024年6月23日,False,
2024年6月24日,False,
2024年6月25日,False,
2024年6月26日,False,
2024年6月27日,False,
2024年6月28日,False,
2024年6月29日,False,
2024年6月30日,False,
2024年7月1日,False,
2024年7月2日,False,
2024年7月3日,False,
2024年7月4日,False,
2024年7月5日,False,
2024年7月6日,False,
2024年7月7日,False,
2024年7月8日,False,
2024年7月9日,False,
2024年7月10日,False,
2024年7月11日,False,
2024年7月12日,False,
2024年7月13日,False,
2024年7月14日,False,
2024年7月15日,True,海の日
2024年7月16日,False,
2024年7月17日,False,
2024年7月18日,False,
2024年7月19日,False,
2024年7月20日,False,
2024年7月21日,False,
2024年7月22日,False,
2024年7月23日,False,
2024年7月24日,False,
2024年7月25日,False,
2024年7月26日,False,
2024年7月27日,False,
2024年7月28日,False,
2024年7月29日,False,
2024年7月30日,False,
2024年7月31日,False,
2024年8月1日,False,
2024年8月2日,False,
2024年8月3日,False,
2024年8月4日,False,
2024年8月5日,False,
2024年8月6日,False,
2024年8月7日,False,
2024年8月8日,False,
2024年8月9日,False,
2024年8月10日,False,
2024年8月11日,True,山の日
2024年8月12日,False,
2024年8月13日,False,
2024年8月14日,False,
2024年8月15日,False,
2024年8月16日,False,
2024年8月17日,False,
2024年8月18日,False,
2024年8月19日,False,
2024年8月20日,False,
2024年8月21日,False,
2024年8月22日,False,
2024年8月23日,False,
2024年8月24日,False,
2024年8月25日,False,
2024年8月26日,False,
2024年8月27日,False,
2024年8月28日,False,
2024年8月29日,False,
2024年8月30日,False,
2024年8月31日,False,
2024年9月1日,False,
2024年9月2日,False,
2024年9月3日,False,
2024年9月4日,False,
2024年9月5日,False,
2024年9月6日,False,
2024年9月7日,False,
2024年9月8日,False,
2024年9月9日,False,
2024年9月10日,False,
2024年9月11日,False,
2024年9月12日,False,
2024年9月13日,False,
2024年9月14日,False,
2024年9月15日,False,
2024年9月16日,True,敬老の日
2024年9月17日,False,
2024年9月18日,False,
2024年9月19日,False,
2024年9月20日,False,
2024年9月21日,False,
2024年9月22日,True,秋分の日
2024年9月23日,False,
2024年9月24日,False,
2024年9月25日,False,
2024年9月26日,False,
2024年9月27日,False,
2024年9月28日,False,
2024年9月29日,False,
2024年9月30日,False,
2024年10月1日,False,
2024年10月2日,False,
2024年10月3日,False,
2024年10月4日,False,
2024年10月5日,False,
2024年10月6日,False,
2024年10月7日,False,
2024年10月8日,False,
2024年10月9日,False,
2024年10月10日,False,
2024年10月11日,False,
2024年10月12日,False,
2024年10月13日,False,
2024年10月14日,True,体育の日
2024年10月15日,False,
2024年10月16日,False,
2024年10月17日,False,
2024年10月18日,False,
2024年10月19日,False,
2024年10月20日,False,
2024年10月21日,False,
2024年10月22日,False,
2024年10月23日,False,
2024年10月24日,False,
2024年10月25日,False,
2024年10月26日,False,
2024年10月27日,False,
2024年10月28日,False,
2024年10月29日,False,
2024年10月30日,False,
2024年10月31日,False,
2024年11月1日,False,
2024年11月2日,False,
2024年11月3日,True,文化の日
2024年11月4日,False,
2024年11月5日,False,
2024年11月6日,False,
2024年11月7日,False,
2024年11月8日,False,
2024年11月9日,False,
2024年11月10日,False,
2024年11月11日,False,
2024年11月12日,False,
2024年11月13日,False,
2024年11月14日,False,
2024年11月15日,False,
2024年11月16日,False,
2024年11月17日,False,
2024年11月18日,False,
2024年11月19日,False,
2024年11月20日,False,
2024年11月21日,False,
2024年11月22日,False,
2024年11月23日,True,勤労感謝の日
2024年11月24日,False,
2024年11月25日,False,
2024年11月26日,False,
2024年11月27日,False,
2024年11月28日,False,
2024年11月29日,False,
2024年11月30日,False,
2024年12月1日,False,
2024年12月2日,False,
2024年12月3日,False,
2024年12月4日,False,
2024年12月5日,False,
2024年12月6日,False,
2024年12月7日,False,
2024年12月8日,False,
2024年12月9日,False,
2024年12月10日,False,
2024年12月11日,False,
2024年12月12日,False,
2024年12月13日,False,
2024年12月14日,False,
2024年12月15日,False,
2024年12月16日,False,
2024年12月17日,False,
2024年12月18日,False,
2024年12月19日,False,
2024年12月20日,False,
2024年12月21日,False,
2024年12月22日,False,
2024年12月23日,True,天皇誕生日
2024年12月24日,False,
2024年12月25日,False,
2024年12月26日,False,
2024年12月27日,False,
2024年12月28日,False,
2024年12月29日,False,
2024年12月30日,False,
2024年12月31日,False,
2025年1月1日,True,元日
2025年1月2日,False,
2025年1月3日,False,
2025年1月4日,False,
2025年1月5日,False,
2025年1月6日,False,
2025年1月7日,False,
2025年1月8日,False,
2025年1月9日,False,
2025年1月10日,False,
2025年1月11日,False,
2025年1月12日,False,
2025年1月13日,True,成人の日
2025年1月14日,False,
2025年1月15日,False,
2025年1月16日,False,
2025年1月17日,False,
2025年1月18日,False,
2025年1月19日,False,
2025年1月20日,False,
2025年1月21日,False,
2025年1月22日,False,
2025年1月23日,False,
2025年1月24日,False,
2025年1月25日,False,
2025年1月26日,False,
2025年1月27日,False,
2025年1月28日,False,
2025年1月29日,False,
2025年1月30日,False,
2025年1月31日,False,
2025年2月1日,False,
2025年2月2日,False,
2025年2月3日,False,
2025年2月4日,False,
2025年2月5日,False,
2025年2月6日,False,
2025年2月7日,False,
2025年2月8日,False,
2025年2月9日,False,
2025年2月10日,False,
2025年2月11日,True,建国記念の日
2025年2月12日,False,
2025年2月13日,False,
2025年2月14日,False,
2025年2月15日,False,
2025年2月16日,False,
2025年2月17日,False,
2025年2月18日,False,
2025年2月19日,False,
2025年2月20日,False,
2025年2月21日,False,
2025年2月22日,False,
2025年2月23日,False,
2025年2月24日,False,
2025年2月25日,False,
2025年2月26日,False,
2025年2月27日,False,
2025年2月28日,False,
2025年3月1日,False,
2025年3月2日,False,
2025年3月3日,False,
2025年3月4日,False,
2025年3月5日,False,
2025年3月6日,False,
2025年3月7日,False,
2025年3月8日,False,
2025年3月9日,False,
2025年3月10日,False,
2025年3月11日,False,
2025年3月12日,False,
2025年3月13日,False,
2025年3月14日,False,
2025年3月15日,False,
2025年3月16日,False,
2025年3月17日,False,
2025年3月18日,False,
2025年3月19日,False,
2025年3月20日,True,春分の日
2025年3月21日,False,
2025年3月22日,False,
2025年3月23日,False,
2025年3月24日,False,
2025年3月25日,False,
2025年3月26日,False,
2025年3月27日,False,
2025年3月28日,False,
2025年3月29日,False,
2025年3月30日,False,
2025年3月31日,False,
2025年4月1日,False,
2025年4月2日,False,
2025年4月3日,False,
2025年4月4日,False,
2025年4月5日,False,
2025年4月6日,False,
2025年4月7日,False,
2025年4月8日,False,
2025年4月9日,False,
2025年4月10日,False,
2025年4月11日,False,
2025年4月12日,False,
2025年4月13日,False,
2025年4月14日,False,
2025年4月15日,False,
2025年4月16日,False,
2025年4月17日,False,
2025年4月18日,False,
2025年4月19日,False,
2025年4月20日,False,
2025年4月21日,False,
2025年4月22日,False,
2025年4月23日,False,
2025年4月24日,False,
2025年4月25日,False,
2025年4月26日,False,
2025年4月27日,False,
2025年4月28日,False,
2025年4月29日,True,昭和の日
2025年4月30日,False,
2025年5月1日,False,
2025年5月2日,False,
2025年5月3日,True,憲法記念日
2025年5月4日,True,みどりの日
2025年5月5日,True,こどもの日
2025年5月6日,False,
2025年5月7日,False,
2025年5月8日,False,
2025年5月9日,False,
2025年5月10日,False,
2025年5月11日,False,
2025年5月12日,False,
2025年5月13日,False,
2025年5月14日,False,
2025年5月15日,False,
2025年5月16日,False,
2025年5月17日,False,
2025年5月18日,False,
2025年5月19日,False,
2025年5月20日,False,
2025年5月21日,False,
2025年5月22日,False,
2025年5月23日,False,
2025年5月24日,False,
2025年5月25日,False,
2025年5月26日,False,
2025年5月27日,False,
2025年5月28日,False,
2025年5月29日,False,
2025年5月30日,False,
2025年5月31日,False,
2025年6月1日,False,
2025年6月2日,False,
2025年6月3日,False,
2025年6月4日,False,
2025年6月5日,False,
2025年6月6日,False,
2025年6月7日,False,
2025年6月8日,False,
2025年6月9日,False,
2025年6月10日,False,
2025年6月11日,False,
2025年6月12日,False,
2025年6月13日,False,
2025年6月14日,False,
2025年6月15日,False,
2025年6月16日,False,
2025年6月17日,False,
2025年6月18日,False,
2025年6月19日,False,
2025年6月20日,False,
2025年6月21日,False,
2025年6月22日,False,
2025年6月23日,False,
2025年6月24日,False,
2025年6月25日,False,
2025年6月26日,False,
